B02,B03,B04,B08,class
993.4434814453125,816.68536376953125,760.64886474609375,1660.349853515625,PALTO
853.06329345703125,675.22222900390625,447.1169128417969,3182.58203125,PALTO
1062.33544921875,872.709716796875,913.49346923828125,1161.0487060546875,VID DE MESA
878.00018310546875,707.5687255859375,475.94915771484375,2961.219970703125,PALTO
850.50140380859375,680.99835205078125,445.14178466796875,2850.371826171875,PALTO
962.3536376953125,757.36419677734375,586.02532958984375,1816.4112548828125,OLIVO
995.71551513671875,809.0555419921875,728.061767578125,1844.4232177734375,VID DE MESA
1058.932861328125,917.083984375,841.18304443359375,1563.740966796875,VID DE MESA
975.7998046875,828.94659423828125,619.0184326171875,1887.1126708984375,PALTO
903.50238037109375,768.599365234375,518.10931396484375,4212.58935546875,PALTO
1008.96435546875,906.35321044921875,811.2213134765625,3941.297119140625,PALTO
961.6259765625,771.26153564453125,589.13372802734375,1991.541015625,PALTO
838.9241943359375,661.31646728515625,423.0518798828125,3276.846435546875,PALTO
870.96466064453125,734.12335205078125,500.49481201171875,3638.10693359375,PALTO
1278.4891357421875,1223.389404296875,1383.9168701171875,1847.8475341796875,PALTO
1079.69140625,924.405029296875,1072.88037109375,1506.22900390625,VID DE MESA
908.9630126953125,766.297607421875,587.50701904296875,3571.35791015625,PALTO
1225.0504150390625,1099.2720947265625,1132.4647216796875,2060.97998046875,PALTO
953.69012451171875,815.06329345703125,621.3990478515625,3741.11279296875,PALTO
1030.104736328125,898.8875732421875,772.70294189453125,1826.4735107421875,DURAZNERO TIPO CONSERVERO
1091.743408203125,935.7918701171875,920.13385009765625,1678.0369873046875,VID DE MESA
920.0889892578125,760.46160888671875,472.4686279296875,2355.178955078125,MANDARINO
1085.0885009765625,885.14605712890625,906.2205810546875,1305.923095703125,VID DE MESA
1031.42138671875,831.75994873046875,781.09478759765625,1863.479248046875,VID DE MESA
843.7218017578125,650.64453125,430.5850830078125,2779.115478515625,PALTO
820.9212646484375,681.16162109375,420.8455810546875,4210.18701171875,PALTO
916.72076416015625,728.623046875,494.9321594238281,2990.43212890625,PALTO
1289.1123046875,1253.6890869140625,1418.9427490234375,2014.2449951171875,PALTO
1050.2685546875,868.287353515625,799.09527587890625,1645.495849609375,VID DE MESA
863.49078369140625,753.24713134765625,477.4635314941406,3128.660888671875,PALTO
963.5430908203125,824.84307861328125,723.56976318359375,3926.423095703125,PALTO
954.78594970703125,839.4022216796875,601.21673583984375,4367.4970703125,PALTO
818.18902587890625,629.48675537109375,397.4027099609375,2598.127197265625,PALTO
1230.5616455078125,1155.307373046875,1243.136962890625,1788.6268310546875,PALTO
877.02105712890625,695.8896484375,528.84912109375,2406.16796875,PALTO
834.70379638671875,647.48565673828125,477.6050720214844,2325.391845703125,PALTO
1047.6986083984375,856.1820068359375,896.69091796875,1451.16552734375,VID DE MESA
1104.0953369140625,937.73651123046875,977.16510009765625,1714.3167724609375,NOGAL
945.239990234375,793.4390869140625,648.45062255859375,3442.032958984375,PALTO
1013.3729248046875,865.96221923828125,769.13824462890625,3522.227294921875,PALTO
1099.6917724609375,914.22857666015625,958.9437255859375,1687.8116455078125,NOGAL
840.35894775390625,665.53497314453125,413.2745666503906,3323.54052734375,PALTO
902.60546875,716.7530517578125,498.50762939453125,2268.822509765625,LIMONERO
1073.11865234375,975.32110595703125,879.37158203125,3289.028076171875,PALTO
978.0894775390625,815.3905029296875,715.08050537109375,2369.534912109375,NARANJO
909.925048828125,755.63836669921875,478.5914001464844,2253.8994140625,MANDARINO
880.8707275390625,744.71893310546875,504.5717468261719,5030.2763671875,PALTO
896.24896240234375,734.46588134765625,496.59246826171875,4963.49658203125,PALTO
926.93035888671875,802.41510009765625,582.49530029296875,4902.00390625,PALTO
1280.729248046875,1191.4361572265625,1420.6971435546875,1826.399658203125,VID DE MESA
1099.4793701171875,894.90179443359375,931.85894775390625,1570.970703125,NOGAL
906.6754150390625,763.15228271484375,549.36749267578125,1908.93212890625,MANDARINO
907.0059814453125,759.83599853515625,460.9552001953125,2566.801025390625,MANDARINO
1101.385498046875,938.9610595703125,892.39892578125,1649.2620849609375,PALTO
862.918701171875,686.8338623046875,446.8031921386719,3261.89453125,PALTO
928.9832763671875,781.760498046875,561.3953857421875,3626.400390625,PALTO
999.11376953125,844.569091796875,696.72442626953125,2712.4990234375,PALTO
928.3330078125,763.90185546875,531.96673583984375,2917.44189453125,PALTO
1082.351318359375,888.58270263671875,931.998046875,1428.1243896484375,DURAZNERO TIPO CONSERVERO
892.0946044921875,731.09906005859375,439.3373718261719,3233.342041015625,PALTO
910.8428955078125,702.732421875,472.2593994140625,3276.332763671875,PALTO
963.16058349609375,783.1605224609375,668.1016845703125,1469.198486328125,PALTO
892.47021484375,751.31756591796875,455.93402099609375,2393.119873046875,MANDARINO
834.0440673828125,617.7254638671875,401.4978942871094,2660.112060546875,PALTO
1139.635986328125,1005.6024780273438,1004.66455078125,2112.57666015625,MANDARINO
1013.1746826171875,829.14276123046875,743.24334716796875,3166.865234375,PALTO
1069.7135009765625,938.55242919921875,806.75048828125,1891.6417236328125,NOGAL
908.94342041015625,747.279052734375,585.98822021484375,2582.112060546875,PALTO
923.2005615234375,825.9986572265625,591.90936279296875,3149.0732421875,PALTO
919.10992431640625,758.29156494140625,637.19329833984375,2499.427490234375,PALTO
1079.8201904296875,987.04925537109375,1044.1968994140625,3554.6025390625,PALTO
932.7996826171875,754.7298583984375,581.87335205078125,2303.64892578125,PALTO
965.619873046875,808.15374755859375,605.30322265625,3024.001220703125,PALTO
1071.121337890625,895.44866943359375,947.044189453125,1537.0181884765625,DURAZNERO TIPO CONSERVERO
1093.6402587890625,930.85333251953125,1101.6370849609375,1706.8065185546875,VID DE MESA
914.6151123046875,803.0574951171875,648.7974853515625,4015.710205078125,PALTO
971.8182373046875,750.6917724609375,710.5760498046875,1194.064453125,DURAZNERO TIPO CONSERVERO
879.76904296875,714.75054931640625,476.42724609375,3762.67138671875,PALTO
937.83837890625,757.160888671875,583.14337158203125,3267.4697265625,PALTO
1231.844970703125,1093.333984375,1254.7864990234375,1771.8970947265625,DURAZNERO TIPO CONSERVERO
862.5401611328125,665.14300537109375,453.43621826171875,2938.36376953125,PALTO
1053.12890625,937.83837890625,926.55377197265625,2799.391357421875,PALTO
1231.1722412109375,1120.4605712890625,1272.1612548828125,2060.468505859375,PALTO
1004.0869750976562,790.6253662109375,889.20654296875,1462.5584716796875,VID DE MESA
828.6690673828125,651.02740478515625,437.2488708496094,2211.01513671875,PALTO
949.86431884765625,808.62042236328125,584.636474609375,3401.351806640625,PALTO
900.06976318359375,717.85565185546875,512.17926025390625,2957.31884765625,PALTO
858.59259033203125,706.75726318359375,541.0814208984375,2512.35791015625,PALTO
864.20068359375,741.337646484375,495.8565979003906,4352.30712890625,PALTO
907.96337890625,737.07806396484375,603.30029296875,2062.5673828125,PALTO
1235.36962890625,1145.8685302734375,1226.306884765625,1847.5001220703125,NOGAL
1116.1668701171875,1001.2957763671875,931.5162353515625,2030.3646240234375,POMELO
1042.6817626953125,815.59564208984375,764.2568359375,1164.97509765625,VID DE MESA
1044.162109375,867.9139404296875,892.12261962890625,1357.2906494140625,DURAZNERO TIPO CONSERVERO
1000.9977416992188,787.866455078125,734.552490234375,1157.0213623046875,VID DE MESA
908.2855224609375,738.7239990234375,495.02447509765625,2464.227783203125,PALTO
813.60345458984375,557.97900390625,350.6872253417969,1442.7965087890625,PALTO
866.399169921875,715.62091064453125,501.38525390625,3201.341064453125,PALTO
871.00341796875,730.77490234375,502.728271484375,3900.34423828125,PALTO
1053.521240234375,874.94635009765625,855.5716552734375,1763.241455078125,VID DE MESA
889.68731689453125,681.7724609375,473.0762634277344,3158.27197265625,PALTO
833.4022216796875,632.6405029296875,409.08624267578125,2726.698974609375,PALTO
949.91363525390625,780.05596923828125,604.277587890625,1646.22802734375,PALTO
1121.537841796875,964.32281494140625,914.46783447265625,1748.4476318359375,PALTO
825.26690673828125,596.526611328125,383.1412048339844,2093.76806640625,PALTO
1169.0751953125,1083.35400390625,1023.5560913085938,2907.579345703125,PALTO
900.8458251953125,757.8701171875,555.37664794921875,3045.1875,PALTO
1071.47998046875,958.17108154296875,936.45623779296875,1920.734619140625,PALTO
1110.0577392578125,971.23486328125,1150.639892578125,1772.55810546875,VID DE MESA
846.19622802734375,671.59893798828125,483.0889587402344,2891.723388671875,PALTO
906.99517822265625,769.02886962890625,581.52081298828125,3917.83837890625,PALTO
1180.489013671875,1035.6971435546875,1091.429443359375,2050.5576171875,MANDARINO
930.1448974609375,715.72918701171875,517.4703369140625,1652.01025390625,PALTO
1023.7314453125,806.56103515625,802.936279296875,1456.29296875,VID DE MESA
922.052978515625,727.0528564453125,597.9444580078125,1572.7125244140625,PALTO
981.21905517578125,869.02166748046875,775.18109130859375,3562.841796875,PALTO
1240.636962890625,1193.0999755859375,1266.7327880859375,2165.37109375,PALTO
1079.1129150390625,972.24407958984375,909.74267578125,2845.2158203125,PALTO
1077.2733154296875,920.685791015625,907.95843505859375,1876.8692626953125,MANDARINO
882.70269775390625,757.0341796875,566.71014404296875,3402.327392578125,PALTO
925.4453125,726.70806884765625,557.67510986328125,1780.8690185546875,PALTO
1136.308349609375,948.6153564453125,1007.8352661132812,1422.101806640625,NOGAL
986.02362060546875,798.58502197265625,655.8189697265625,1917.117919921875,DURAZNERO TIPO CONSERVERO
871.38543701171875,763.9573974609375,471.8248596191406,3487.75732421875,PALTO
1069.9517822265625,1057.9783935546875,1102.1092529296875,3071.658203125,PALTO
1102.833251953125,901.5909423828125,875.03033447265625,1489.9283447265625,HIGUERA
1049.72509765625,857.42950439453125,817.3310546875,1807.685791015625,PALTO
936.96197509765625,766.11370849609375,527.33966064453125,2375.071044921875,PALTO
1035.737548828125,853.716064453125,757.52764892578125,1782.387939453125,DURAZNERO TIPO CONSERVERO
1142.0455322265625,999.08233642578125,1042.137939453125,1587.9835205078125,VID DE MESA
831.1712646484375,675.635986328125,467.73663330078125,3163.76708984375,PALTO
1130.2655029296875,1009.34814453125,1043.2935791015625,1967.54931640625,MANDARINO
867.8104248046875,695.608642578125,450.2012939453125,3184.7099609375,PALTO
917.446533203125,783.64581298828125,535.8939208984375,2852.451904296875,PALTO
1043.4581298828125,865.48828125,927.09820556640625,1469.5316162109375,DURAZNERO TIPO CONSERVERO
1045.1771240234375,892.22674560546875,896.49908447265625,1890.977294921875,MANDARINO
1152.482177734375,1036.3740234375,1127.390869140625,2017.2598876953125,MANDARINO
891.23126220703125,734.9613037109375,484.95416259765625,4115.236328125,PALTO
1117.4127197265625,945.6234130859375,964.803955078125,1526.78173828125,NOGAL
1019.4861450195312,860.35595703125,797.703369140625,2494.58544921875,PALTO
881.093505859375,723.5792236328125,488.7018737792969,3574.572021484375,PALTO
1117.8192138671875,944.66754150390625,1128.425048828125,1713.8037109375,VID DE MESA
1047.818115234375,870.30682373046875,1023.577392578125,1699.559326171875,VID DE MESA
1056.8673095703125,840.65972900390625,853.92608642578125,1304.3057861328125,VID DE MESA
983.4427490234375,866.88494873046875,714.2725830078125,1805.314208984375,POMELO
937.20855712890625,811.02850341796875,577.2755126953125,2730.79541015625,PALTO
1130.599365234375,1040.680908203125,1024.787109375,2828.199951171875,PALTO
932.20196533203125,778.98455810546875,507.5670166015625,2354.79736328125,MANDARINO
913.25799560546875,777.78643798828125,485.2860412597656,2487.381591796875,MANDARINO
1050.90869140625,883.69757080078125,961.34088134765625,1651.3836669921875,GRANADO
1159.388916015625,1010.880859375,997.05157470703125,1739.3653564453125,PALTO
899.7783203125,749.0518798828125,507.8838806152344,3526.772216796875,PALTO
876.8265380859375,679.5677490234375,454.61328125,2750.466552734375,PALTO
948.533447265625,835.18768310546875,591.532958984375,2191.92724609375,NARANJO
1058.216064453125,875.4044189453125,888.703125,1429.3785400390625,VID DE MESA
879.1739501953125,682.57421875,440.9121398925781,2761.012939453125,PALTO
1106.1025390625,966.015380859375,931.1094970703125,2225.20166015625,PALTO
861.6365966796875,645.97894287109375,447.98291015625,2015.367431640625,PALTO
1207.4715576171875,1089.1949462890625,1101.7000732421875,2188.486328125,PALTO
1068.8704833984375,893.5799560546875,988.21026611328125,1456.6650390625,VID DE MESA
891.49053955078125,763.70611572265625,621.32757568359375,3009.150146484375,PALTO
903.4842529296875,741.26898193359375,491.48858642578125,2279.3583984375,PALTO
894.76055908203125,719.7828369140625,457.8885803222656,3256.485107421875,PALTO
894.5531005859375,711.54132080078125,611.78253173828125,2548.0966796875,PALTO
910.54803466796875,688.3804931640625,461.6252746582031,2969.6650390625,MANDARINO
1047.47021484375,872.54803466796875,1001.2380981445312,1607.7208251953125,VID DE MESA
904.48883056640625,767.3568115234375,552.84820556640625,3159.18359375,MANDARINO
1001.5245971679688,820.801025390625,675.6239013671875,1945.939453125,VID DE MESA
854.85296630859375,685.7818603515625,438.9501953125,2912.215576171875,PALTO
1051.5526123046875,851.54351806640625,980.54345703125,1505.5172119140625,VID DE MESA
1126.1416015625,1000.357666015625,965.90496826171875,2930.21875,PALTO
913.41162109375,757.2818603515625,593.70343017578125,3561.573486328125,PALTO
1097.597900390625,982.3604736328125,942.0186767578125,1842.6865234375,MANDARINO
1004.8666381835938,792.257568359375,770.5140380859375,1258.42041015625,VID DE MESA
901.95367431640625,705.78125,470.66644287109375,3454.07958984375,PALTO
920.10101318359375,766.6385498046875,609.845947265625,3438.23388671875,PALTO
875.91064453125,687.20086669921875,502.74346923828125,3019.750244140625,PALTO
952.216796875,834.530029296875,652.72845458984375,4196.15087890625,PALTO
973.15777587890625,847.08551025390625,815.34356689453125,1854.0758056640625,PALTO
951.3660888671875,824.18218994140625,544.0234375,4243.03564453125,PALTO
1089.4796142578125,937.42547607421875,900.48974609375,1859.9342041015625,PALTO
927.7484130859375,815.58306884765625,520.33624267578125,5082.90576171875,PALTO
888.26385498046875,750.68572998046875,518.29541015625,4938.9697265625,PALTO
898.28271484375,764.86212158203125,577.46893310546875,3847.9990234375,PALTO
1038.6256103515625,873.87359619140625,728.55047607421875,1889.3636474609375,CIRUELO EUROPEO
1077.7496337890625,898.4100341796875,978.66796875,1439.9091796875,NECTARINO
1199.6864013671875,1052.4644775390625,1030.7135009765625,1988.0223388671875,PALTO
919.57763671875,749.493896484375,562.64495849609375,2041.2039794921875,PALTO
1104.0926513671875,923.6385498046875,1015.6268920898438,1599.3870849609375,DURAZNERO TIPO CONSERVERO
960.7294921875,828.65350341796875,688.1025390625,3658.73828125,PALTO
1065.943115234375,886.5836181640625,876.39691162109375,1504.92919921875,VID DE MESA
888.31500244140625,716.77679443359375,529.3795166015625,2855.84716796875,PALTO
915.52557373046875,766.99468994140625,549.41217041015625,4387.1279296875,PALTO
1007.9046020507812,837.28533935546875,783.54547119140625,1464.6822509765625,PALTO
884.06640625,721.4051513671875,570.3828125,2494.841796875,PALTO
906.78912353515625,761.89715576171875,545.57794189453125,4701.75048828125,PALTO
1142.9461669921875,1009.4801635742188,1028.21875,1930.0699462890625,VID DE MESA
924.5162353515625,751.8792724609375,524.16217041015625,3046.699462890625,PALTO
988.61962890625,783.90960693359375,730.8336181640625,1534.3619384765625,DURAZNERO TIPO CONSERVERO
1016.4486083984375,896.28973388671875,739.56011962890625,1925.6190185546875,PALTO
915.29949951171875,797.3782958984375,582.58050537109375,4280.1640625,PALTO
1061.46337890625,887.874267578125,799.7861328125,1366.399658203125,VID DE MESA
1001.833984375,886.736328125,763.40008544921875,3897.235595703125,PALTO
901.20654296875,754.3272705078125,446.3667907714844,2249.759521484375,PALTO
986.5833740234375,800.493896484375,640.843017578125,1543.5230712890625,NOGAL
1156.124755859375,1073.6854248046875,1026.2763671875,3171.928466796875,PALTO
1136.9014892578125,987.20172119140625,1110.4227294921875,1821.85986328125,DURAZNERO TIPO CONSERVERO
1077.239501953125,891.34307861328125,876.3436279296875,1440.778564453125,NOGAL
915.23431396484375,780.58197021484375,517.10595703125,3967.6533203125,PALTO
954.46282958984375,796.3077392578125,606.0787353515625,3547.741455078125,PALTO
904.19256591796875,723.78192138671875,456.8701477050781,2492.35546875,PALTO
1133.7174072265625,991.94317626953125,1162.6370849609375,1730.126220703125,VID DE MESA
860.698974609375,675.47869873046875,478.4747009277344,2676.0302734375,PALTO
1048.0897216796875,931.2025146484375,833.7813720703125,3106.048583984375,PALTO
1184.4583740234375,1103.566162109375,1243.9443359375,1835.318603515625,PALTO
1109.9676513671875,925.20440673828125,984.035888671875,1551.475830078125,DURAZNERO TIPO CONSERVERO
967.00653076171875,841.50701904296875,734.43280029296875,2728.193603515625,PALTO
1045.308837890625,892.38018798828125,739.24298095703125,2059.316162109375,VID DE MESA
877.15667724609375,681.07806396484375,445.8560791015625,3095.68408203125,PALTO
855.341552734375,680.12957763671875,449.6888732910156,2654.333984375,PALTO
1002.7949829101562,890.53765869140625,849.4183349609375,3177.5595703125,PALTO
861.826904296875,656.6129150390625,433.6102600097656,3046.34619140625,PALTO
840.760009765625,634.267578125,396.8852844238281,2328.908447265625,PALTO
1204.8602294921875,1030.5506591796875,1130.622802734375,1592.005859375,NOGAL
891.35308837890625,715.88983154296875,475.71954345703125,2601.225341796875,PALTO
1149.507080078125,971.55621337890625,967.10174560546875,1688.5712890625,VID DE MESA
1149.2509765625,972.19281005859375,1173.1458740234375,1840.1151123046875,VID DE MESA
963.12786865234375,781.05169677734375,640.1334228515625,3513.38916015625,PALTO
1049.76220703125,864.49737548828125,1002.7713623046875,1784.239501953125,VID DE MESA
841.62371826171875,670.96435546875,471.5773010253906,2819.76318359375,PALTO
908.649658203125,751.01934814453125,591.4576416015625,3132.580322265625,PALTO
908.11309814453125,762.48565673828125,472.4945068359375,2363.9814453125,MANDARINO
1015.5145874023438,863.3770751953125,760.46734619140625,2936.749755859375,PALTO
908.85284423828125,763.3013916015625,506.2306213378906,4515.66845703125,PALTO
1099.5914306640625,939.45294189453125,1136.84521484375,1828.3341064453125,VID DE MESA
1052.1820068359375,907.11810302734375,858.322509765625,2902.265869140625,PALTO
1090.4189453125,903.9346923828125,969.83380126953125,1421.7225341796875,VID DE MESA
944.29266357421875,783.7147216796875,564.40362548828125,2397.076416015625,PALTO
990.22003173828125,860.26641845703125,695.75946044921875,3559.95849609375,PALTO
1042.114013671875,863.36151123046875,828.87384033203125,1582.358154296875,VID DE MESA
905.51513671875,756.34808349609375,520.840576171875,4398.05859375,PALTO
892.0462646484375,806.2271728515625,528.493408203125,5745.32861328125,PALTO
1132.307373046875,943.55987548828125,1102.04833984375,1617.239990234375,VID DE MESA
960.526123046875,779.2301025390625,677.0968017578125,2451.0908203125,PALTO
891.72259521484375,714.34844970703125,505.6719665527344,3024.578857421875,PALTO
1098.9228515625,911.94659423828125,974.43914794921875,1465.980712890625,VID DE MESA
1062.5853271484375,854.95440673828125,802.7203369140625,1467.982666015625,VID DE MESA
1030.314208984375,908.36260986328125,864.7542724609375,2486.416015625,PALTO
928.54193115234375,765.49365234375,531.5819091796875,2063.161865234375,MANDARINO
1147.433349609375,1064.698974609375,1073.8048095703125,1489.974609375,VID DE MESA
937.13226318359375,779.75494384765625,615.7587890625,2902.373046875,MANDARINO
939.4075927734375,830.93231201171875,654.40362548828125,2734.482177734375,PALTO
880.949462890625,708.81683349609375,528.462890625,2662.557373046875,PALTO
1063.9962158203125,886.779296875,1004.3568725585938,1530.86376953125,VID DE MESA
1006.260009765625,868.67913818359375,657.7041015625,2318.59033203125,MANDARINO
849.6474609375,668.48968505859375,427.24560546875,2984.020263671875,PALTO
909.85791015625,712.45379638671875,477.6781005859375,3418.97119140625,PALTO
739.25921630859375,508.3778076171875,301.5240478515625,783.60968017578125,PALTO
846.7498779296875,689.6282958984375,513.91259765625,3047.1064453125,PALTO
1115.7255859375,963.85137939453125,997.25946044921875,1295.7398681640625,PALTO
902.2388916015625,751.9832763671875,558.04010009765625,3292.60009765625,PALTO
921.4212646484375,740.23394775390625,568.87261962890625,1951.48046875,MANDARINO
1065.20947265625,944.3280029296875,859.27349853515625,1867.36572265625,VID DE MESA
838.9239501953125,632.19317626953125,430.8506164550781,1688.2147216796875,PALTO
938.83734130859375,769.617431640625,584.6474609375,2036.702880859375,MANDARINO
874.96820068359375,694.24169921875,438.31964111328125,2992.614990234375,PALTO
981.1986083984375,861.60394287109375,700.00830078125,3703.354248046875,PALTO
903.05279541015625,737.76519775390625,516.88568115234375,3954.881591796875,PALTO
989.05218505859375,835.46075439453125,697.46490478515625,3290.199462890625,PALTO
855.883056640625,650.9842529296875,455.127685546875,2065.97119140625,PALTO
866.392578125,706.0203857421875,508.1855163574219,2686.829833984375,PALTO
879.3387451171875,680.9150390625,623.64996337890625,1107.690673828125,PALTO
879.01409912109375,773.50396728515625,566.20367431640625,4321.58837890625,PALTO
915.47576904296875,794.376953125,578.544677734375,4697.74609375,PALTO
937.1357421875,817.0137939453125,587.88128662109375,2858.20068359375,PALTO
875.6485595703125,690.71099853515625,451.47210693359375,3537.31201171875,PALTO
918.0908203125,743.9256591796875,558.9603271484375,1863.4205322265625,PALTO
1080.1007080078125,904.55096435546875,871.18572998046875,1596.25439453125,PALTO
1052.317626953125,834.67626953125,898.10394287109375,1466.806396484375,VID DE MESA
940.7501220703125,750.76971435546875,545.1827392578125,2021.4072265625,OLIVO
1006.8313598632812,890.28875732421875,803.4703369140625,2459.07470703125,PALTO
929.14404296875,794.536376953125,542.70489501953125,2475.5654296875,PALTO
1026.14306640625,821.23858642578125,908.68389892578125,1474.009033203125,VID DE MESA
895.7857666015625,736.80548095703125,498.5716247558594,3558.11962890625,PALTO
1029.3714599609375,827.68133544921875,891.26593017578125,1403.0489501953125,VID DE MESA
1106.629638671875,908.05267333984375,935.4261474609375,1340.46728515625,VID DE MESA
922.91729736328125,762.41851806640625,486.6667785644531,2829.218505859375,PALTO
956.225341796875,796.27642822265625,692.52508544921875,2031.2890625,PALTO
1078.0472412109375,882.6085205078125,837.4521484375,1439.85546875,NOGAL
1008.9021606445312,866.048828125,757.30511474609375,1481.1712646484375,VID DE MESA
899.138916015625,722.741455078125,524.76605224609375,3629.696533203125,PALTO
1223.9937744140625,1176.2667236328125,1243.2432861328125,3321.8310546875,PALTO
921.57373046875,765.139404296875,628.1915283203125,2774.12109375,PALTO
918.07086181640625,772.35504150390625,572.642578125,3938.237548828125,PALTO
1192.430419921875,1086.3619384765625,1138.8006591796875,2151.380615234375,MANDARINO
919.87078857421875,767.73846435546875,574.1602783203125,3559.310302734375,PALTO
898.469970703125,723.403076171875,471.0750427246094,2940.7958984375,PALTO
1039.02783203125,929.0489501953125,810.00982666015625,2744.40625,PALTO
893.09503173828125,718.23663330078125,467.30230712890625,4360.46533203125,PALTO
895.56561279296875,711.821044921875,471.649169921875,3293.530517578125,PALTO
854.73382568359375,644.5291748046875,405.1552734375,1974.413330078125,PALTO
1048.49560546875,913.14788818359375,917.52691650390625,2693.86669921875,PALTO
831.11834716796875,657.48358154296875,412.3357238769531,2973.690185546875,PALTO
935.53387451171875,786.7952880859375,533.78948974609375,2289.531494140625,NARANJO
1065.380615234375,936.33758544921875,838.275390625,3578.37353515625,PALTO
1074.494384765625,861.7435302734375,962.744384765625,1664.689697265625,VID DE MESA
910.89569091796875,751.59259033203125,521.758544921875,2193.693115234375,MANDARINO
1126.0516357421875,1001.6941528320312,927.62109375,3283.834716796875,PALTO
837.19818115234375,640.11334228515625,428.3727722167969,2173.01708984375,PALTO
1123.719482421875,961.1651611328125,1019.3660888671875,1806.83349609375,NOGAL
1121.091552734375,953.3038330078125,858.61065673828125,1721.1817626953125,PALTO
929.76568603515625,788.147705078125,651.00921630859375,2584.217041015625,PALTO
1146.084716796875,997.126708984375,959.12353515625,1804.5592041015625,PALTO
1009.9421997070312,839.53948974609375,749.06201171875,2055.1845703125,PALTO
927.47186279296875,753.09857177734375,560.44610595703125,2250.0322265625,PALTO
1029.8709716796875,845.543701171875,853.13616943359375,1486.5850830078125,DURAZNERO TIPO CONSERVERO
1092.4901123046875,925.1649169921875,1047.4588623046875,1618.9302978515625,VID DE MESA
843.773681640625,665.51141357421875,457.1573181152344,2656.067138671875,PALTO
967.278076171875,810.087158203125,690.33404541015625,2973.594482421875,PALTO
973.8760986328125,810.50347900390625,643.9537353515625,1944.5289306640625,POMELO
1099.56396484375,926.73211669921875,964.206787109375,1388.7457275390625,VID DE MESA
998.76287841796875,872.82684326171875,772.1839599609375,2729.838623046875,PALTO
924.74530029296875,739.6036376953125,578.82855224609375,1652.3670654296875,PALTO
1060.412109375,912.22235107421875,825.5345458984375,1805.65771484375,NARANJO
1094.7200927734375,922.852294921875,980.61761474609375,1643.818359375,DURAZNERO TIPO CONSERVERO
1116.9381103515625,1014.3848876953125,891.06622314453125,2704.9296875,PALTO
921.390869140625,765.89971923828125,565.845458984375,3888.79150390625,PALTO
1045.573974609375,942.97064208984375,1098.9705810546875,1493.1732177734375,PALTO
888.967529296875,702.890380859375,568.00433349609375,1654.058349609375,PALTO
838.39923095703125,723.827392578125,409.7633972167969,3276.672607421875,PALTO
914.18560791015625,768.77252197265625,486.23687744140625,2445.37060546875,MANDARINO
897.913818359375,726.75787353515625,491.38348388671875,4139.05078125,PALTO
1099.5316162109375,904.3641357421875,938.00372314453125,1332.966796875,VID DE MESA
1091.6336669921875,915.56494140625,974.32135009765625,1443.899169921875,DURAZNERO TIPO CONSERVERO
1008.28076171875,852.24090576171875,705.04193115234375,2431.34130859375,DURAZNERO TIPO CONSERVERO
906.69134521484375,740.92822265625,480.2207946777344,2292.31640625,PALTO
1065.6307373046875,894.20086669921875,893.53082275390625,1551.6258544921875,VID DE MESA
1164.81494140625,1147.17578125,1223.7806396484375,3567.891357421875,PALTO
1045.1572265625,879.65655517578125,959.034912109375,1524.9376220703125,VID DE MESA
921.96038818359375,773.59161376953125,575.968017578125,3707.521484375,PALTO
839.38446044921875,668.75390625,424.96087646484375,2858.371826171875,PALTO
1016.9627075195312,782.07464599609375,754.0975341796875,1162.8570556640625,VID DE MESA
1033.6090087890625,884.48382568359375,705.02362060546875,2000.5704345703125,NOGAL
905.51568603515625,739.335205078125,513.703857421875,3869.342041015625,PALTO
951.42413330078125,793.76397705078125,639.34027099609375,3581.642822265625,PALTO
1053.515380859375,967.39959716796875,958.9791259765625,3283.61474609375,PALTO
924.34832763671875,782.925537109375,603.012939453125,4081.6376953125,PALTO
833.4906005859375,649.1688232421875,423.77215576171875,2566.6103515625,PALTO
1127.2806396484375,938.73779296875,984.6119384765625,1434.32763671875,NOGAL
1079.8021240234375,884.34893798828125,1065.034423828125,1681.9224853515625,VID DE MESA
1019.5607299804688,827.7103271484375,727.12335205078125,1653.855224609375,CIRUELO EUROPEO
1067.1669921875,865.45196533203125,896.09735107421875,1732.2720947265625,VID DE MESA
829.06982421875,619.50390625,441.0226135253906,2217.1357421875,PALTO
1007.736083984375,865.10595703125,734.07427978515625,1817.855224609375,PALTO
841.3817138671875,698.69189453125,452.01544189453125,3291.79736328125,PALTO
877.029541015625,702.4820556640625,447.8957824707031,3448.045654296875,PALTO
942.48614501953125,835.38165283203125,707.63397216796875,3830.62939453125,PALTO
1057.090087890625,846.03424072265625,801.152587890625,1378.7896728515625,VID DE MESA
863.65020751953125,668.28350830078125,491.9494934082031,2413.06982421875,PALTO
1013.8232421875,802.23028564453125,817.9686279296875,1655.141845703125,VID DE MESA
976.1348876953125,898.7576904296875,736.3389892578125,3481.69873046875,PALTO
1165.2647705078125,1017.505126953125,1178.9754638671875,1648.949951171875,VID DE MESA
926.27508544921875,798.8062744140625,617.2579345703125,4366.0087890625,PALTO
985.49713134765625,840.1400146484375,748.235107421875,2777.77294921875,PALTO
919.7059326171875,794.91912841796875,516.18121337890625,5251.08203125,PALTO
1191.7127685546875,1018.5411987304688,1192.970458984375,1642.1781005859375,VID DE MESA
