"GRANULE_ID","PRODUCT_ID","DATATAKE_IDENTIFIER","MGRS_TILE","SENSING_TIME","TOTAL_SIZE","CLOUD_COVER","GEOMETRIC_QUALITY_FLAG","GENERATION_TIME","NORTH_LAT","SOUTH_LAT","WEST_LON","EAST_LON","BASE_URL","tile","tile2","sens_date"
"L1C_T19HCE_A025690_20200523T144113","S2A_MSIL1C_20200523T143731_N0209_R096_T19HCE_20200523T180022","GS2A_20200523T143731_025690_N02.09","19HCE","2020-05-23T14:51:55.801000Z",879761708,2.0283,"","2020-05-23T18:00:22.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2A_MSIL1C_20200523T143731_N0209_R096_T19HCE_20200523T180022.SAFE","19H","19",2020-05-23
"S2A_OPER_MSI_L1C_TL_MTI__20160511T205747_A004626_T19HDD_N02.02","S2A_OPER_PRD_MSIL1C_PDMC_20160512T054913_R053_V20160511T143815_20160511T143815","GS2A_20160511T142902_004626_N02.02","19HDD","",NA,NA,"PASSED","2016-05-12T05:49:13.000760Z",NA,NA,NA,NA,"","19H","19",NA
"L1C_T19HCD_A003368_20171028T143300","S2B_MSIL1C_20171028T142739_N0206_R053_T19HCD_20171028T192912","GS2B_20171028T142739_003368_N02.06","19HCD","2017-10-28T14:33:00.550000Z",141214976,100,"","2017-10-28T19:29:12.000000Z",-32.5329695206604,-33.5238865160754,-70.3454707704805,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20171028T142739_N0206_R053_T19HCD_20171028T192912.SAFE","19H","19",2017-10-28
"L1C_T19HDD_A029651_20210224T143334","S2A_MSIL1C_20210224T142731_N0209_R053_T19HDD_20210224T180319","GS2A_20210224T142731_029651_N02.09","19HDD","2021-02-24T14:42:04.983000Z",883158373,36.719,"","2021-02-24T18:03:19.000000Z",-32.5327530693199,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20210224T142731_N0209_R053_T19HDD_20210224T180319.SAFE","19H","19",2021-02-24
"L1C_T19HCD_A034413_20220123T145149","S2A_MSIL1C_20220123T143731_N0301_R096_T19HCD_20220123T180513","GS2A_20220123T143731_034413_N03.01","19HCD","2022-01-23T14:52:04.624000Z",848044225,0,"","2022-01-23T18:05:13.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20220123T143731_N0301_R096_T19HCD_20220123T180513.SAFE","19H","19",2022-01-23
"L1C_T19HCD_A002839_20170921T145113","S2B_MSIL1C_20170921T145119_N0205_R096_T19HCD_20170921T145113","GS2B_20170921T145119_002839_N02.05","19HCD","2017-09-21T14:51:13.460000Z",866507319,18.6134,"PASSED","2017-09-21T14:51:13.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20170921T145119_N0205_R096_T19HCD_20170921T145113.SAFE","19H","19",2017-09-21
"L1C_T19HCD_A033412_20211114T144539","S2A_MSIL1C_20211114T143731_N0301_R096_T19HCD_20211114T180720","GS2A_20211114T143731_033412_N03.01","19HCD","2021-11-14T14:52:05.896000Z",866591828,0,"","2021-11-14T18:07:20.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20211114T143731_N0301_R096_T19HCD_20211114T180720.SAFE","19H","19",2021-11-14
"L1C_T19HBD_A015895_20200322T145603","S2B_MSIL1C_20200322T144729_N0209_R139_T19HBD_20200322T181027","GS2B_20200322T144729_015895_N02.09","19HBD","2020-03-22T15:02:00.572000Z",129814546,0,"","2020-03-22T18:10:27.000000Z",-32.4967235507116,-33.4893194251052,-72.2289021439797,-71.8222625525081,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20200322T144729_N0209_R139_T19HBD_20200322T181027.SAFE","19H","19",2020-03-22
"L1C_T19HBD_A023760_20210923T145618","S2B_MSIL1C_20210923T144729_N0301_R139_T19HBD_20210923T181510","GS2B_20210923T144729_023760_N03.01","19HBD","2021-09-23T15:02:00.477000Z",174124903,0.5879,"","2021-09-23T18:15:10.000000Z",-32.4967235507116,-33.4889956390751,-72.228898800549,-71.8343850723865,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20210923T144729_N0301_R139_T19HBD_20210923T181510.SAFE","19H","19",2021-09-23
"L1C_T19HCE_A008816_20170228T144505","S2A_MSIL1C_20170228T143751_N0204_R096_T19HCE_20170228T144505","GS2A_20170228T143751_008816_N02.04","19HCE","",NA,NA,"PASSED","2017-02-28T14:45:05.000000Z",NA,NA,NA,NA,"","19H","19",NA
"L1C_T19HDD_A033269_20211104T144458","S2A_MSIL1C_20211104T143731_N0301_R096_T19HDD_20211104T180759","GS2A_20211104T143731_033269_N03.01","19HDD","2021-11-04T14:52:05.013000Z",434378562,10.4034,"","2021-11-04T18:07:59.000000Z",-32.5327530693199,-33.5262518660974,-70.0773934106369,-69.32938928793,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20211104T143731_N0301_R096_T19HDD_20211104T180759.SAFE","19H","19",2021-11-04
"L1C_T19HCE_A013707_20191021T144706","S2B_MSIL1C_20191021T143749_N0208_R096_T19HCE_20191021T180036","GS2B_20191021T143749_013707_N02.08","19HCE","2019-10-21T14:51:51.158000Z",858527755,48.22,"","2019-10-21T18:00:36.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2B_MSIL1C_20191021T143749_N0208_R096_T19HCE_20191021T180036.SAFE","19H","19",2019-10-21
"L1C_T19HBD_A022902_20210725T145618","S2B_MSIL1C_20210725T144729_N0301_R139_T19HBD_20210725T182615","GS2B_20210725T144729_022902_N03.01","19HBD","2021-07-25T15:02:04.544000Z",159152503,63.1106,"","2021-07-25T18:26:15.000000Z",-32.4967235507116,-33.4889654935455,-72.228898800549,-71.8356598762415,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20210725T144729_N0301_R139_T19HBD_20210725T182615.SAFE","19H","19",2021-07-25
"L1C_T19HBD_A039275_20221229T144221","S2A_MSIL1C_20221229T143731_N0509_R096_T19HBD_20221229T175705","GS2A_20221229T143731_039275_N05.09","19HBD","2022-12-29T14:52:06.581000Z",825928387,28.351667711786,"","2022-12-29T17:57:05.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20221229T143731_N0509_R096_T19HBD_20221229T175705.SAFE","19H","19",2022-12-29
"L1C_T19HCD_A038303_20240706T144712","S2B_MSIL1C_20240706T143749_N0510_R096_T19HCD_20240706T175831","GS2B_20240706T143749_038303_N05.10","19HCD","2024-07-06T14:52:07.820000Z",902787971,1.95780704111798,"","2024-07-06T17:58:31.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20240706T143749_N0510_R096_T19HCD_20240706T175831.SAFE","19H","19",2024-07-06
"L1C_T19HBD_A035271_20220324T144728","S2A_MSIL1C_20220324T143731_N0400_R096_T19HBD_20220324T180402","GS2A_20220324T143731_035271_N04.00","19HBD","2022-03-24T14:52:10.553000Z",783727098,0,"","2022-03-24T18:04:02.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20220324T143731_N0400_R096_T19HBD_20220324T180402.SAFE","19H","19",2022-03-24
"L1C_T19HDD_A004512_20180116T143841","S2B_MSIL1C_20180116T142849_N0206_R053_T19HDD_20180116T174848","GS2B_20180116T142849_004512_N02.06","19HDD","2018-01-16T14:38:41.740000Z",845248315,63.1367,"","2018-01-16T17:48:48.000000Z",-32.5327800874367,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20180116T142849_N0206_R053_T19HDD_20180116T174848.SAFE","19H","19",2018-01-16
"L1C_T19HBD_A008988_20181125T144609","S2B_MSIL1C_20181125T143749_N0207_R096_T19HBD_20181125T180007","GS2B_20181125T143749_008988_N02.07","19HBD","2018-11-25T14:52:04.170000Z",830804503,0.4998,"","2018-11-25T18:00:07.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20181125T143749_N0207_R096_T19HBD_20181125T180007.SAFE","19H","19",2018-11-25
"L1C_T19HCD_A025962_20220224T144014","S2B_MSIL1C_20220224T142729_N0400_R053_T19HCD_20220224T194716","GS2B_20220224T142729_025962_N04.00","19HCD","2022-02-24T14:42:04.913000Z",175565497,14.24590176111,"","2022-02-24T19:47:16.000000Z",-32.532865927903,-33.5238865160754,-70.355807042941,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20220224T142729_N0400_R053_T19HCD_20220224T194716.SAFE","19H","19",2022-02-24
"L1C_T19HCD_A013950_20191107T143551","S2B_MSIL1C_20191107T142729_N0208_R053_T19HCD_20191107T175146","GS2B_20191107T142729_013950_N02.08","19HCD","2019-11-07T14:42:09.355000Z",213527359,88.5174,"","2019-11-07T17:51:46.000000Z",-32.5328846861185,-33.5238865160754,-70.3541908238699,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20191107T142729_N0208_R053_T19HCD_20191107T175146.SAFE","19H","19",2019-11-07
"L1C_T19HBD_A026591_20200725T145502","S2A_MSIL1C_20200725T144731_N0209_R139_T19HBD_20200725T181938","GS2A_20200725T144731_026591_N02.09","19HBD","2020-07-25T15:02:08.130000Z",160044778,7.1397,"","2020-07-25T18:19:38.000000Z",-32.4967235507116,-33.489167413199,-72.228898800549,-71.828430641637,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20200725T144731_N0209_R139_T19HBD_20200725T181938.SAFE","19H","19",2020-07-25
"L1C_T19HDD_A015637_20180620T143830","S2A_MSIL1C_20180620T142851_N0206_R053_T19HDD_20180620T210117","GS2A_20180620T142851_015637_N02.06","19HDD","2018-06-20T14:38:30.700000Z",905354056,30.1317,"","2018-06-20T21:01:17.000000Z",-32.5329139605877,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20180620T142851_N0206_R053_T19HDD_20180620T210117.SAFE","19H","19",2018-06-20
"L1C_T19HBD_A040276_20230309T144640","S2A_MSIL1C_20230309T143721_N0509_R096_T19HBD_20230309T210819","GS2A_20230309T143721_040276_N05.09","19HBD","2023-03-09T14:52:02.465000Z",818768081,40.3388276747589,"","2023-03-09T21:08:19.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20230309T143721_N0509_R096_T19HBD_20230309T210819.SAFE","19H","19",2023-03-09
"L1C_T19HBD_A024017_20200127T145626","S2A_MSIL1C_20200127T144701_N0208_R139_T19HBD_20200127T180948","GS2A_20200127T144701_024017_N02.08","19HBD","2020-01-27T15:01:55.596000Z",206171113,72.6854,"","2020-01-27T18:09:48.000000Z",-32.4967235507116,-33.4895431353901,-72.228898800549,-71.8129055443006,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20200127T144701_N0208_R139_T19HBD_20200127T180948.SAFE","19H","19",2020-01-27
"L1C_T19HDD_A006414_20180529T144613","S2B_MSIL1C_20180529T143749_N0206_R096_T19HDD_20180529T193028","GS2B_20180529T143749_006414_N02.06","19HDD","2018-05-29T14:46:13.540000Z",355302543,90.118,"","2018-05-29T19:30:28.000000Z",-32.5327530693199,-33.5263291945952,-70.0773945009131,-69.3136290628472,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20180529T143749_N0206_R096_T19HDD_20180529T193028.SAFE","19H","19",2018-05-29
"L1C_T19HCE_A011562_20190524T144506","S2B_MSIL1C_20190524T143759_N0207_R096_T19HCE_20190524T180204","GS2B_20190524T143759_011562_N02.07","19HCE","2019-05-24T14:51:58.000000Z",690708622,97.4068,"","2019-05-24T18:02:04.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2B_MSIL1C_20190524T143759_N0207_R096_T19HCE_20190524T180204.SAFE","19H","19",2019-05-24
"L1C_T19HBD_A019441_20190313T150124","S2A_MSIL1C_20190313T144731_N0207_R139_T19HBD_20190313T212430","GS2A_20190313T144731_019441_N02.07","19HBD","2019-03-13T15:01:58.000000Z",144985083,99.8327,"","2019-03-13T21:24:30.000000Z",-32.4967235507116,-33.4892210417231,-72.228898800549,-71.8267293551628,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20190313T144731_N0207_R139_T19HBD_20190313T212430.SAFE","19H","19",2019-03-13
"L1C_T19HCD_A012677_20171125T145121","S2A_MSIL1C_20171125T145121_N0206_R096_T19HCD_20171125T160758","GS2A_20171125T145121_012677_N02.06","19HCD","2017-11-25T14:51:21.460000Z",852136444,27.2168,"","2017-11-25T16:07:58.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20171125T145121_N0206_R096_T19HCD_20171125T160758.SAFE","19H","19",2017-11-25
"L1C_T19HBD_A036315_20220605T145537","S2A_MSIL1C_20220605T144731_N0400_R139_T19HBD_20220605T195823","GS2A_20220605T144731_036315_N04.00","19HBD","2022-06-05T15:02:10.442000Z",161551617,14.9421523996889,"","2022-06-05T19:58:23.000000Z",-32.4967208686476,-33.4889757359568,-72.2289021439797,-71.8353419222359,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20220605T144731_N0400_R139_T19HBD_20220605T195823.SAFE","19H","19",2022-06-05
"L1C_T19HBD_A002696_20170911T145007","S2B_MSIL1C_20170911T143739_N0205_R096_T19HBD_20170911T145007","GS2B_20170911T143739_002696_N02.05","19HBD","2017-09-11T14:50:07.880000Z",749311765,52.1227,"PASSED","2017-09-11T14:50:07.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20170911T143739_N0205_R096_T19HBD_20170911T145007.SAFE","19H","19",2017-09-11
"L1C_T19HCD_A024117_20200203T144453","S2A_MSIL1C_20200203T143651_N0208_R096_T19HCD_20200203T180052","GS2A_20200203T143651_024117_N02.08","19HCD","2020-02-03T14:51:56.457000Z",856052361,16.2896,"","2020-02-03T18:00:52.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20200203T143651_N0208_R096_T19HCD_20200203T180052.SAFE","19H","19",2020-02-03
"L1C_T19HDD_A009560_20190104T144651","S2B_MSIL1C_20190104T143749_N0207_R096_T19HDD_20190104T175908","GS2B_20190104T143749_009560_N02.07","19HDD","2019-01-04T14:51:59.320000Z",493970729,67.6233,"","2019-01-04T17:59:08.000000Z",-32.5327530693199,-33.5262269835006,-70.0773934106369,-69.3334360031619,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20190104T143749_N0207_R096_T19HDD_20190104T175908.SAFE","19H","19",2019-01-04
"L1C_T19HDD_A034399_20231007T142929","S2B_MSIL1C_20231007T142709_N0509_R053_T19HDD_20231007T175002","GS2B_20231007T142709_034399_N05.09","19HDD","2023-10-07T14:41:58.398000Z",130685589,0,"","2023-10-07T17:50:02.000000Z",-32.5329139605877,-32.7603965112582,-70.0496336419299,-68.8959087402367,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20231007T142709_N0509_R053_T19HDD_20231007T175002.SAFE","19H","19",2023-10-07
"L1C_T19HDD_A025261_20200423T145027","S2A_MSIL1C_20200423T143731_N0209_R096_T19HDD_20200423T192229","GS2A_20200423T143731_025261_N02.09","19HDD","2020-04-23T14:52:02.734000Z",323277767,99.4811,"","2020-04-23T19:22:29.000000Z",-32.5327530693199,-33.5262386372191,-70.0773934106369,-69.3327976234092,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20200423T143731_N0209_R096_T19HDD_20200423T192229.SAFE","19H","19",2020-04-23
"L1C_T19HCD_A037559_20220831T144448","S2A_MSIL1C_20220831T143741_N0400_R096_T19HCD_20220831T195105","GS2A_20220831T143741_037559_N04.00","19HCD","2022-08-31T14:52:16.884000Z",816307961,51.3985487772104,"","2022-08-31T19:51:05.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20220831T143741_N0400_R096_T19HCD_20220831T195105.SAFE","19H","19",2022-08-31
"L1C_T19HBD_A009174_20181208T145814","S2B_MSIL1C_20181208T144729_N0207_R139_T19HBD_20181208T180656","GS2B_20181208T144729_009174_N02.07","19HBD","2018-12-08T15:01:56.810000Z",210017176,1.3488,"","2018-12-08T18:06:56.000000Z",-32.4967235507116,-33.4890944606554,-72.228898800549,-71.8311951900715,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20181208T144729_N0207_R139_T19HBD_20181208T180656.SAFE","19H","19",2018-12-08
"L1C_T19HDD_A010060_20170526T143953","S2A_MSIL1C_20170526T142901_N0205_R053_T19HDD_20170526T143953","GS2A_20170526T142901_010060_N02.05","19HDD","2017-05-26T14:39:53.070000Z",890196677,46.6742,"PASSED","2017-05-26T14:39:53.000000Z",-32.5327818368608,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20170526T142901_N0205_R053_T19HDD_20170526T143953.SAFE","19H","19",2017-05-26
"S2A_OPER_MSI_L1C_TL_EPA__20160926T165956_A000808_T19HBD_N02.04","S2A_OPER_PRD_MSIL1C_PDMC_20160927T003517_R096_V20150818T144816_20150818T144817","GS2A_20150818T144816_000808_N02.04","19HBD","",NA,NA,"PASSED","2016-09-27T00:35:17.000082Z",NA,NA,NA,NA,"","19H","19",NA
"L1C_T19HDD_A029394_20221022T143804","S2B_MSIL1C_20221022T142709_N0400_R053_T19HDD_20221022T175053","GS2B_20221022T142709_029394_N04.00","19HDD","2022-10-22T14:42:04.632000Z",881613452,34.5203960008088,"","2022-10-22T17:50:53.000000Z",-32.5328177462687,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20221022T142709_N0400_R053_T19HDD_20221022T175053.SAFE","19H","19",2022-10-22
"L1C_T19HCD_A013235_20190918T143240","S2B_MSIL1C_20190918T142749_N0208_R053_T19HCD_20190918T192648","GS2B_20190918T142749_013235_N02.08","19HCD","2019-09-18T14:42:08.629000Z",222896179,44.1124,"","2019-09-18T19:26:48.000000Z",-32.5329615958577,-33.5238865160754,-70.3457905323906,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20190918T142749_N0208_R053_T19HCD_20190918T192648.SAFE","19H","19",2019-09-18
"L1C_T19HDD_A004412_20180109T144659","S2B_MSIL1C_20180109T143749_N0206_R096_T19HDD_20180109T180001","GS2B_20180109T143749_004412_N02.06","19HDD","2018-01-09T14:46:59.060000Z",460789341,33.254,"","2018-01-09T18:00:01.000000Z",-32.5327530693199,-33.5262351395207,-70.0773934106369,-69.3327978962186,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20180109T143749_N0206_R096_T19HDD_20180109T180001.SAFE","19H","19",2018-01-09
"L1C_T19HCE_A027006_20220508T144657","S2B_MSIL1C_20220508T143729_N0400_R096_T19HCE_20220508T180753","GS2B_20220508T143729_027006_N04.00","19HCE","2022-05-08T14:51:46.799000Z",791467599,36.6638299143002,"","2022-05-08T18:07:53.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2B_MSIL1C_20220508T143729_N0400_R096_T19HCE_20220508T180753.SAFE","19H","19",2022-05-08
"L1C_T19HDD_A014536_20180404T144457","S2A_MSIL1C_20180404T143751_N0206_R096_T19HDD_20180404T180352","GS2A_20180404T143751_014536_N02.06","19HDD","2018-04-04T14:44:57.180000Z",482073726,9.0623,"","2018-04-04T18:03:52.000000Z",-32.5327530693199,-33.5262396641282,-70.0773934106369,-69.333223028077,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20180404T143751_N0206_R096_T19HDD_20180404T180352.SAFE","19H","19",2018-04-04
"L1C_T19HCD_A033684_20230818T143227","S2B_MSIL1C_20230818T142719_N0509_R053_T19HCD_20230818T175136","GS2B_20230818T142719_033684_N05.09","19HCD","2023-08-18T14:42:14.748000Z",198564231,34.7883586221489,"","2023-08-18T17:51:36.000000Z",-32.5328445202772,-33.5238865160754,-70.3583831576803,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20230818T142719_N0509_R053_T19HCD_20230818T175136.SAFE","19H","19",2023-08-18
"L1C_T19HCD_A043951_20231121T143938","S2A_MSIL1C_20231121T142711_N0509_R053_T19HCD_20231121T175205","GS2A_20231121T142711_043951_N05.09","19HCD","2023-11-21T14:42:05.895000Z",190561117,31.926276905952,"","2023-11-21T17:52:05.000000Z",-32.5328820030214,-33.5238865160754,-70.3538636199927,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20231121T142711_N0509_R053_T19HCD_20231121T175205.SAFE","19H","19",2023-11-21
"L1C_T19HBD_A004712_20160517T145521","S2A_MSIL1C_20160517T144742_N0202_R139_T19HBD_20160517T145521","GS2A_20160517T144742_004712_N02.02","19HBD","2016-05-17T14:55:21.000000Z",175996006,100,"FAILED","2016-05-17T14:55:21.000000Z",-32.4967235507116,-33.4889095511499,-72.228898800549,-71.8373611147457,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20160517T144742_N0202_R139_T19HBD_20160517T145521.SAFE","19H","19",2016-05-17
"L1C_T19HBD_A016967_20180921T145113","S2A_MSIL1C_20180921T143741_N0206_R096_T19HBD_20180921T192219","GS2A_20180921T143741_016967_N02.06","19HBD","2018-09-21T14:51:13.210000Z",769650286,0.3189,"","2018-09-21T19:22:19.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20180921T143741_N0206_R096_T19HBD_20180921T192219.SAFE","19H","19",2018-09-21
"L1C_T19HBD_A004312_20180102T145340","S2B_MSIL1C_20180102T144719_N0206_R139_T19HBD_20180102T213001","GS2B_20180102T144719_004312_N02.06","19HBD","2018-01-02T14:53:40.280000Z",199557456,20.9489,"","2018-01-02T21:30:01.000000Z",-32.4967235507116,-33.4889256914231,-72.228898800549,-71.8377864681826,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20180102T144719_N0206_R139_T19HBD_20180102T213001.SAFE","19H","19",2018-01-02
"L1C_T19HDD_A008487_20170205T143205","S2A_MSIL1C_20170205T142851_N0204_R053_T19HDD_20170205T143205","GS2A_20170205T142851_008487_N02.04","19HDD","",NA,NA,"PASSED","2017-02-05T14:32:05.000000Z",NA,NA,NA,NA,"","19H","19",NA
"L1C_T19HCD_A028264_20201119T144601","S2A_MSIL1C_20201119T143731_N0209_R096_T19HCD_20201119T181130","GS2A_20201119T143731_028264_N02.09","19HCD","2020-11-19T14:52:07.185000Z",817737474,54.9906,"","2020-11-19T18:11:30.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20201119T143731_N0209_R096_T19HCD_20201119T181130.SAFE","19H","19",2020-11-19
"L1C_T19HCE_A009989_20190203T144957","S2B_MSIL1C_20190203T143749_N0207_R096_T19HCE_20190203T193736","GS2B_20190203T143749_009989_N02.07","19HCE","2019-02-03T14:51:50.000000Z",844605371,5.9524,"","2019-02-03T19:37:36.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2B_MSIL1C_20190203T143749_N0207_R096_T19HCE_20190203T193736.SAFE","19H","19",2019-02-03
"L1C_T19HCD_A028364_20201126T143713","S2A_MSIL1C_20201126T142731_N0209_R053_T19HCD_20201126T180345","GS2A_20201126T142731_028364_N02.09","19HCD","2020-11-26T14:42:10.454000Z",216825301,56.8532,"","2020-11-26T18:03:45.000000Z",-32.5328177462687,-33.5238865160754,-70.3619418580137,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20201126T142731_N0209_R053_T19HCD_20201126T180345.SAFE","19H","19",2020-11-26
"L1C_T19HCD_A036830_20240325T143327","S2B_MSIL1C_20240325T142709_N0510_R053_T19HCD_20240325T193116","GS2B_20240325T142709_036830_N05.10","19HCD","2024-03-25T14:42:09.926000Z",204972553,0,"","2024-03-25T19:31:16.000000Z",-32.5328392203159,-33.5238865160754,-70.3590290234805,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20240325T142709_N0510_R053_T19HCD_20240325T193116.SAFE","19H","19",2024-03-25
"L1C_T19HBD_A029866_20221124T144526","S2B_MSIL1C_20221124T143729_N0400_R096_T19HBD_20221124T174221","GS2B_20221124T143729_029866_N04.00","19HBD","2022-11-24T14:52:07.190000Z",772510317,50.7933351249664,"","2022-11-24T17:42:21.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20221124T143729_N0400_R096_T19HBD_20221124T174221.SAFE","19H","19",2022-11-24
"L1C_T19HCD_A044709_20240113T144637","S2A_MSIL1C_20240113T143741_N0510_R096_T19HCD_20240113T175954","GS2A_20240113T143741_044709_N05.10","19HCD","2024-01-13T14:51:58.379000Z",861672783,0.217623697333453,"","2024-01-13T17:59:54.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20240113T143741_N0510_R096_T19HCD_20240113T175954.SAFE","19H","19",2024-01-13
"L1C_T19HBD_A011848_20190613T144436","S2B_MSIL1C_20190613T143759_N0207_R096_T19HBD_20190613T175811","GS2B_20190613T143759_011848_N02.07","19HBD","2019-06-13T14:52:14.000000Z",722483798,56.5825,"","2019-06-13T17:58:11.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20190613T143759_N0207_R096_T19HBD_20190613T175811.SAFE","19H","19",2019-06-13
